9401,Merauke
9401010,Kimaam
9401010006,Komolom
9401010007,Kumbis
9401010008,Kalilam
9401010011,Turiram
9401010012,Mambum
9401010013,Deka
9401010014,Woner
9401010015,Kiworo
9401010016,Kimaam
9401010022,Teri
9401010023,Sabudom
9401010024,Purawanderu
9401010025,Umanderu
9401010026,Webu
9401011,Waan
9401011001,Kladar
9401011002,Sabon
9401011003,Tor
9401011004,Waan
9401011005,Konorau
9401011006,Sibenda
9401011007,Wetau
9401011008,Kawe
9401011009,Pembri
9401011010,Wantarma
9401011011,Defnawanga
9401012,Tabonji
9401012001,Konjombando
9401012002,Yeraha
9401012003,Wanggambi
9401012004,Bamol Ii
9401012005,Bamol I
9401012006,Iromoro
9401012007,Yamuka
9401012008,Suam
9401012009,Tabonji
9401013,Ilwayab
9401013001,Bibikem
9401013002,Padua
9401013003,Wogekel
9401013004,Wanam
9401013005,Uli-uli
9401013006,Sigad
9401020,Okaba
9401020004,Wambi
9401020005,Dufmira
9401020006,Iwol
9401020007,Makaling
9401020008,Okaba
9401020009,Alaku
9401020010,Alatep
9401020011,Sanggase
9401020012,Es Wambi
9401021,Tubang
9401021001,Wamal
9401021002,Dokib
9401021003,Yowied
9401021004,Welbuti
9401021005,Dodalim
9401021006,Woboyo
9401022,Ngguti
9401022001,Po-epe
9401022002,Taga Epe
9401022003,Nakias
9401022004,Salamepe
9401022005,Yawimu
9401022006,Yomop
9401023,Kaptel
9401023001,Kwemzied
9401023002,Kanis Kobat
9401023003,Kaptel
9401023004,Ihalik
9401023005,Bu Epe
9401030,Kurik
9401030004,Kurik
9401030005,Harapan Makmur
9401030006,Ivi Mahad
9401030007,Telaga Sari
9401030008,Salor Indah
9401030009,Sumber Rejeki
9401030010,Jaya Makmur
9401030013,Sumber Mulya
9401030017,Kaliki
9401030018,Wapeko
9401030019,Wonorejo
9401030020,Candra Jaya
9401030021,Anumbob
9401031,Malind
9401031001,Kumbe
9401031002,Rawasari
9401031003,Kaiburse
9401031004,Padang Raharja
9401031005,Onggari
9401031006,Suka Maju
9401031007,Domande
9401032,Animha
9401032001,Senegi
9401032002,Baad
9401032003,Wajau / Wayao
9401032004,Koa
9401032005,Kaisah
9401040,Merauke
9401040006,Nasem
9401040007,Rimba Jaya
9401040008,Wasur
9401040014,Kelapa Lima
9401040015,Maro
9401040016,Mandala
9401040017,Samkai
9401040018,Karang Indah
9401040056,Bambu Pemali
9401040057,Seringgu Jaya
9401040058,Nggolar
9401040059,Bokem
9401040060,Buti
9401040061,Kamundu
9401040062,Muli
9401040063,Kamahedoga
9401041,Semangga
9401041001,Urumb
9401041002,Waninggap Nanggo
9401041003,Matara
9401041004,Muram Sari
9401041005,Semangga Jaya
9401041006,Sidomulyo
9401041007,Kuprik
9401041008,Kuper
9401041009,Marga Mulya
9401041010,Waninggap Kai
9401042,Tanah Miring
9401042001,Soa
9401042002,Tambat
9401042003,Sumber Harapan
9401042004,Yasa Mulya
9401042005,Waninggap Say
9401042006,Waninggap Miraf
9401042007,Isanombias
9401042008,Yaba Maru
9401042009,Amunkai
9401042010,Hidup Baru
9401042011,Sermayam Indah
9401042012,Ngguti Bob
9401042013,Bersehati
9401042014,Kamangi
9401043,Jagebob
9401043001,Kamno Sari
9401043002,Gurinda Jaya
9401043003,Jagebob Raya
9401043004,Mimi Baru
9401043005,Wenda Asri
9401043006,Angger Parmegi
9401043007,Kartini
9401043008,Makarti Jaya
9401043009,Nalkin
9401043010,Poo
9401043011,Blandin Kakayo
9401043012,Jemunaen Jaya
9401043013,Melin Megikar
9401043014,Obathrow
9401044,Sota
9401044001,Rawa Biru
9401044002,Yanggandur
9401044003,Sota
9401044004,Erambu
9401044005,Toray
9401045,Naukenjerai
9401045001,Kondo
9401045002,Tomerau
9401045003,Tomer
9401045004,Onggaya
9401045005,Kuler
9401050,Muting
9401050004,Waan
9401050005,Selauw
9401050006,Kolam
9401050007,Boha
9401050008,Pachas
9401050009,Muting
9401050010,Wan Wai Bob
9401050011,Afkab Makmur
9401050012,Andaito
9401050013,Elanggol Jaya
9401050014,Sigabel
9401050015,Sed Agung
9401051,Eligobel
9401051001,Kweel
9401051002,Bupul
9401051003,Tanaas
9401051004,Sipias
9401051005,Enggal Jaya
9401051006,Geriser
9401051007,Metaat Makmur
9401051008,Bupul Indah
9401051009,Bouwer
9401051010,Bunggay
9401051011,Tof-tof
9401051012,Bumun
9401052,Ulilin
9401052001,Kumaaf
9401052002,Nggayu
9401052003,Kafyamke
9401052004,Belbeland
9401052005,Mandekman
9401052006,Rawahayu
9401052007,Kindiki
9401052008,Selil
9401052009,Kireli
9401052010,Kandrakai
9401052011,Baidub
9402,Jayawijaya
9402110,Wamena
9402110010,Honelama
9402110011,Hurekama
9402110012,Wamena Kota
9402110043,Autakma
9402110044,Sinapuk
9402110045,Sinakma
9402110055,Batu Merah
9402110056,Honelama Ii
9402110057,Onaima
9402110058,Lantipo
9402110059,Wamaroma
9402111,Asolokobal
9402111004,Asolokobal
9402111006,Sinata
9402111016,Hesatom
9402111017,Asotapo
9402111018,Wiaima
9402111025,Ninabua
9402111026,Helaluwa
9402111027,Mulinekama
9402111028,Yapema
9402112,Walelagama
9402112002,Pugima
9402112003,Walelagama
9402112010,Kulaken
9402112011,Wamusage
9402112021,Itlay Halitopo
9402112022,Kubulakma
9402113,Trikora
9402113001,Trikora
9402113002,Nanggo
9402113030,Dinggilmo
9402113031,Kora Jaya
9402113032,Korambirik
9402113033,Anggulpa
9402114,Napua
9402114001,Napua
9402114002,Lani Matuan
9402114003,Yelekama
9402114004,Sapalek
9402114005,Haelekma
9402114006,Okilik
9402114007,Holima
9402114008,Wilekama/sawarek
9402114009,Yomaima
9402115,Walaik
9402115008,Walaik
9402115034,Elarek
9402115035,Welekama
9402115036,Holima
9402115037,Yelai
9402116,Wouma
9402116016,Ketimavit
9402116017,Wouma
9402116049,Pipitmo
9402116050,Sinarekowa
9402116051,Wesakma
9402116052,Logonoba
9402116053,Wesakin
9402117,Walesi
9402117005,Walesi
9402117019,Yagara
9402117020,Asojelipele
9402117021,Lanitapo
9402117022,Pawekama
9402117023,Papenas
9402117024,Tulima
9402118,Asotipo
9402118001,Putagaima
9402118002,Sogokmo
9402118003,Asotipo
9402118013,Heberima
9402118014,Iwigima
9402118015,Pobiatma
9402118016,Hitigima
9402118017,Kuantapo
9402118018,Air Garam
9402118019,Hukulimo
9402119,Maima
9402119007,Minimo
9402119008,Maima
9402119028,Husewa
9402119029,Menagaima
9402119036,Esiak
9402119037,Heraewa
9402119038,Kepi
9402120,Hubikosi
9402120011,Meagama
9402120012,Hubikosi
9402120013,Kosihilapok
9402120018,Kosimeaga
9402120026,Isakusa
9402120027,Pelima
9402120028,Pipukmo
9402120030,Jibilabaga
9402120031,Ikilumo
9402120035,Kikhumo
9402120036,Sunili
9402121,Pelebaga
9402121007,Heatnem
9402121008,Wililimo
9402121009,Yabem
9402121010,Nukahilapok
9402121020,Aleak
9402121021,Inanekelok
9402121022,Filia
9402121023,Isugunik
9402121024,Witalak
9402121025,Mulukmo
9402121026,Landia
9402121027,Duabalek
9402121028,Hitelowa
9402122,Ibele
9402122001,Habema
9402122003,Tipalok
