3501,Pacitan
3501010,Donorojo
3501010001,Widoro
3501010002,Sawahan
3501010003,Kalak
3501010004,Sendang
3501010005,Klepu
3501010006,Gedompol
3501010007,Cemeng
3501010008,Gendaran
3501010009,Sukodono
3501010010,Sekar
3501010011,Donorojo
3501010012,Belah
3501020,Punung
3501020001,Bomo
3501020002,Sooka
3501020003,Punung
3501020004,Mendolo Kidul
3501020005,Mendolo Lor
3501020006,Kendal
3501020007,Piton
3501020008,Wareng
3501020009,Mantren
3501020010,Ploso
3501020011,Gondosari
3501020012,Tinatar
3501020013,Kebonsari
3501030,Pringkuku
3501030001,Watu Karung
3501030002,Dersono
3501030003,Sugihwaras
3501030004,Jlubang
3501030005,Candi
3501030006,Poko
3501030007,Dadapan
3501030008,Pringkuku
3501030009,Sobo
3501030010,Ngadirejan
3501030011,Glinggangan
3501030012,Pelem
3501030013,Tamanasri
3501040,Pacitan
3501040001,Sidoharjo
3501040002,Ploso
3501040003,Kembang
3501040004,Sukoharjo
3501040005,Kayen
3501040006,Sirnoboyo
3501040007,Arjowinangun
3501040008,Baleharjo
3501040009,Bangunsari
3501040010,Sedeng
3501040011,Sumberharjo
3501040012,Pucangsewu
3501040013,Pacitan
3501040014,Tanjungsari
3501040015,Menadi
3501040016,Mentoro
3501040017,Purworejo
3501040018,Nanggungan
3501040019,Widoro
3501040020,Semanten
3501040021,Banjarsari
3501040022,Bolosingo
3501040023,Sambong
3501040024,Ponggok
3501040025,Tambakrejo
3501050,Kebonagung
3501050001,Plumbungan
3501050002,Karangnongko
3501050003,Kalipelus
3501050004,Katipugal
3501050005,Klesem
3501050006,Sidomulyo
3501050007,Worawari
3501050008,Mantren
3501050009,Gawang
3501050010,Karanganyar
3501050011,Kebonagung
3501050012,Purwoasri
3501050013,Banjarjo
3501050014,Gembuk
3501050015,Sanggrahan
3501050016,Punjung
3501050017,Wonogondo
3501050018,Ketepung
3501050019,Ketro
3501060,Arjosari
3501060001,Mlati
3501060002,Sedayu
3501060003,Tremas
3501060004,Arjosari
3501060005,Gunungsari
3501060006,Pagutan
3501060007,Gembong
3501060008,Borang
3501060009,Gegeran
3501060010,Kedungbendo
3501060011,Mangunharjo
3501060012,Jetis Kidul
3501060013,Temon
3501060014,Jatimalang
3501060015,Gayuhan
3501060016,Karangrejo
3501060017,Karanggede
3501070,Nawangan
3501070001,Gondang
3501070002,Mujing
3501070003,Sempu
3501070004,Nawangan
3501070005,Tokawi
3501070006,Jetislor
3501070007,Penggung
3501070008,Pakisbaru
3501070009,Ngromo
3501080,Bandar
3501080001,Petungsinarang
3501080002,Ngunut
3501080003,Bandar
3501080004,Kledung
3501080005,Tumpuk
3501080006,Watupatok
3501080007,Bangunsari
3501080008,Jeruk
3501090,Tegalombo
3501090001,Kebondalem
3501090002,Gedangan
3501090003,Ngreco
3501090004,Kasihan
3501090005,Pucangombo
3501090006,Gemaharjo
3501090007,Ploso
3501090008,Tegalombo
3501090009,Kemuning
3501090010,Tahunan
3501090011,Tahunan Baru
3501100,Tulakan
3501100001,Jetak
3501100002,Nglaran
3501100003,Wonoanti
3501100004,Padi
3501100005,Kluwih
3501100006,Bungur
3501100007,Tulakan
3501100008,Jatigunung
3501100009,Kalikuning
3501100010,Gasang
3501100011,Ngile
3501100012,Bubakan
3501100013,Losari
3501100014,Ngumbul
3501100015,Wonosidi
3501100016,Ketro
3501110,Ngadirojo
3501110001,Sidomulyo
3501110002,Hadiwarno
3501110003,Tanjungpuro
3501110004,Hadiluwih
3501110005,Pagerejo
3501110006,Wiyoro
3501110007,Ngadirojo
3501110008,Bogoharjo
3501110009,Cokrokembang
3501110010,Bodag
3501110011,Tanjunglor
3501110012,Nogosari
3501110013,Cangkring
3501110014,Wonodadi Kulon
3501110015,Wonodadi Wetan
3501110016,Wonokarto
3501110017,Wonosobo
3501110018,Wonoasri
3501120,Sudimoro
3501120001,Pager Kidul
3501120002,Pager Lor
3501120003,Sukorejo
3501120004,Sudimoro
3501120005,Ketanggung
3501120006,Klepu
3501120007,Sembowo
3501120008,Karang Mulyo
3501120009,Gunung Rejo
3501120010,Sumber Rejo
3502,Ponorogo
3502010,Ngrayun
3502010001,Baosankidul
3502010002,Wonodadi
3502010003,Sendang
3502010004,Mrayan
3502010005,Binade
3502010006,Baosanlor
3502010007,Ngrayun
3502010008,Temon
3502010009,Selur
3502010010,Cepoko
3502010011,Gedangan
3502020,Slahung
3502020001,Tugurejo
3502020002,Senepo
3502020003,Slahung
3502020004,Caluk
3502020005,Broto
3502020006,Menggare
3502020007,Kambeng
3502020008,Wates
3502020009,Ngilo-ilo
3502020010,Duri
3502020011,Ngloning
3502020012,Plancungan
3502020013,Jebeng
3502020014,Galak
3502020015,Truneng
3502020016,Simo
3502020017,Crabak
3502020018,Mojopitu
3502020019,Gundik
3502020020,Nailan
3502020021,Gombang
3502020022,Janti
3502030,Bungkal
3502030001,Pelem
3502030002,Koripan
3502030003,Bekare
3502030004,Nambak
3502030005,Kalisat
3502030006,Munggu
3502030007,Pager
3502030008,Belang
3502030009,Bungkal
3502030010,Ketonggo
3502030011,Kunti
3502030012,Bancar
3502030013,Padas
3502030014,Bungu
3502030015,Kupuk
3502030016,Sambilawang
3502030017,Kwajon
3502030018,Bediwetan
3502030019,Bedikulon
3502040,Sambit
3502040001,Gajah
3502040002,Wringinanom
3502040003,Ngadisanan
3502040004,Maguwan
3502040005,Nglewan
3502040006,Bedingin
3502040007,Bancangan
3502040008,Campurejo
3502040009,Campursari
3502040010,Bulu
3502040011,Sambit
3502040012,Besuki
3502040013,Wilangan
3502040014,Bangsalan
3502040015,Kemuning
3502040016,Jrakah
3502050,Sawoo
3502050001,Tumpuk
3502050002,Pangkal
3502050003,Tumpakpelem
3502050004,Tempuran
3502050005,Sriti
3502050006,Temon
3502050007,Sawoo
3502050008,Prayungan
3502050009,Tugurejo
3502050010,Grogol
3502050011,Ketro
3502050012,Kori
3502050013,Bondrang
3502050014,Ngindeng
3502060,Sooko
3502060001,Ngadirojo
3502060002,Klepu
3502060003,Suru
3502060004,Sooko
3502060005,Bedoho
3502060006,Jurug
3502061,Pudak
3502061001,Banjarjo
3502061002,Pudak Wetan
3502061003,Pudak Kulon
3502061004,Krisik
3502061005,Tambang
3502061006,Bareng
3502070,Pulung
3502070001,Karangpatihan
3502070002,Tegalrejo
3502070003,Bedrug
3502070004,Wagirkidul
3502070005,Singgahan
3502070006,Patik
3502070007,Pulung
3502070008,Pulung Merdiko
3502070009,Sidoharjo
3502070010,Wotan
3502070011,Plunturan
3502070012,Pomahan
3502070013,Kesugihan
3502070014,Serag
3502070015,Wayang
3502070016,Munggung
3502070017,Bekiring
3502070018,Banaran
3502080,Mlarak
3502080001,Tugu
3502080002,Candi
3502080003,Totokan
3502080004,Ngrukem
3502080005,Siwalan
3502080006,Joresan
3502080007,Nglumpang
3502080008,Gontor
3502080009,Gandu
3502080010,Jabung
3502080011,Bajang
3502080012,Mlarak
3502080013,Serangan
3502080014,Suren
3502080015,Kaponan
3502090,Siman
3502090001,Demangan
3502090002,Ngabar
3502090003,Madusari
3502090004,Beton
3502090005,Sekaran
3502090006,Brahu
3502090007,Kepuh Rubuh
3502090008,Sawuh
3502090009,Jarak
3502090010,Tranjang
3502090011,Pijeran
3502090012,Manuk
3502090013,Siman
3502090014,Patihan Kidul
3502090015,Ronosentanan
3502090016,Tajug
3502090017,Ronowijayan
3502090018,Mangunsuman
3502100,Jetis
3502100001,Ngasinan
3502100002,Kutukulon
3502100003,Kutuwetan
3502100004,Kradenan
3502100005,Mojomati
3502100006,Coper
3502100007,Mojorejo
3502100008,Karanggebang
3502100009,Jetis
3502100010,Tegalsari
3502100011,Wonoketro
3502100012,Josari
3502100013,Turi
3502100014,Winong
3502110,Balong
3502110001,Pandak
3502110002,Bulukidul
3502110003,Bulak
3502110004,Ngendut
3502110005,Karangpatihan
3502110006,Sumberejo
3502110007,Ngumpul
3502110008,Ngraket
3502110009,Dadapan
3502110010,Singkil
3502110011,Karangan
3502110012,Bajang
3502110013,Balong
3502110014,Jalen
3502110015,Karangmojo
3502110016,Sedarat
3502110017,Purworejo
3502110018,Tatung
3502110019,Muneng
3502110020,Ngampel
3502120,Kauman
3502120001,Tegalombo
3502120002,Nongkodono
3502120003,Sukosari
3502120004,Ngrandu
3502120005,Nglarangan
3502120006,Bringin
3502120007,Pengkol
3502120008,Gabel
3502120009,Ciluk
3502120010,Semanding
3502120011,Tosanan
3502120012,Maron
3502120013,Somoroto
3502120014,Plosojenar
3502120015,Carat
3502120016,Kauman
3502130,Jambon
3502130001,Krebet
3502130002,Jonggol
3502130003,Poko
3502130004,Bringinan
3502130005,Sendang
3502130006,Karanglo Kidul
3502130007,Bulu Lor
3502130008,Jambon
3502130009,Blembem
3502130010,Pulosari
3502130011,Menang
3502130012,Srandil
3502130013,Sidoharjo
3502140,Badegan
3502140001,Dayakan
3502140002,Karangan
3502140003,Tanjunggunung
3502140004,Karangjoho
3502140005,Tanjungrejo
3502140006,Bandaralim
3502140007,Kapuran
3502140008,Badegan
3502140009,Watubonang
3502140010,Biting
3502150,Sampung
3502150001,Gelangkulon
3502150002,Karang Waluh
3502150003,Glinggang
3502150004,Carang Rejo
3502150005,Tulung
3502150006,Kunti
3502150007,Pagerukir
3502150008,Pohijo
3502150009,Jenangan
3502150010,Nglurup
3502150011,Sampung
3502150012,Ringin Putih
3502160,Sukorejo
3502160001,Morosari
3502160002,Sragi
3502160003,Kalimalang
3502160004,Karanglolor
3502160005,Gandukepuh
3502160006,Nambangrejo
3502160007,Lengkong
3502160008,Golan
3502160009,Bangunrejo
3502160010,Sukorejo
3502160011,Nampan
3502160012,Kranggan
3502160013,Gelanglor
3502160014,Sidorejo
3502160015,Gegeran
3502160016,Prajegan
3502160017,Serangan
3502160018,Kedung Banteng
3502170,Ponorogo
3502170001,Paju
3502170002,Brotonegaran
3502170003,Pakunden
3502170004,Kepatihan
3502170005,Surodikraman
3502170006,Purbosuman
3502170007,Tonatan
3502170008,Bangunsari
3502170009,Taman Arum
3502170010,Kauman
