1401,Kuantan Singingi
1401010,Kuantan Mudik
1401010005,Pantai
1401010006,Air Buluh
1401010007,Lubuk Ramo
1401010008,Koto Cengar
1401010009,Seberang Cengar
1401010010,Sangau
1401010011,Banjar Padang
1401010012,Lubuk Jambi
1401010013,Koto Lubuk Jambi
1401010014,Kasang
1401010016,Aur Duri
1401010017,Bukit Kauman
1401010018,Sungai Manau
1401010028,Saik
1401010029,Pebaun Hulu
1401010030,Pebaun Hilir
1401010031,Kinali
1401010032,Pulau Binjai
1401010033,Seberang Pantai
1401010034,Luai
1401010035,Rantau Sialang
1401010036,Banjar Guntung
1401010038,Bukit Pedusunan
1401010041,Muaro Tombang
1401011,Hulu Kuantan
1401011001,Sungai Kelelawar
1401011002,Sungai Alah
1401011003,Lubuk Ambacang
1401011004,Koto Kombu
1401011005,Sumpu
1401011006,Inuman
1401011007,Tanjung Medang
1401011008,Mudik Ulo
1401011009,Sungai Pinang
1401011010,Tanjung
1401011011,Serosah
1401011012,Sampurago
1401012,Gunung Toar
1401012001,Pulau Rumput
1401012002,Koto Gunung
1401012003,Teluk Beringin
1401012004,Pulau Mungkur
1401012005,Seberang Gunung
1401012006,Teberau Panjang
1401012007,Gunung
1401012008,Toar
1401012009,Kampung Baru
1401012010,Petapahan
1401012011,Lubuk Terantang
1401012012,Siberobah
1401012013,Pisang Berebus
1401012014,Seberang Sungai
1401013,Pucuk Rantau
1401013001,Perhentian Sungkai
1401013002,Sungai Besar
1401013003,Sungai Besar Hilir
1401013004,Ibul
1401013005,Kampung Baru Ibul
1401013006,Pangkalan
1401013007,Muaro Tobek
1401013008,Muaro Tiu Makmur
1401013009,Muara Petai
1401013010,Setiang
1401020,Singingi
1401020001,Pangkalan Indarung
1401020002,Pulau Padang
1401020003,Muara Lembu
1401020004,Logas
1401020005,Sungai Bawang
1401020006,Air Mas
1401020007,Sumber Datar
1401020008,Sungai Keranji
1401020009,Pasir Emas
1401020010,Sungai Sirih
1401020011,Kebun Lado
1401020013,Sungai Kuning
1401020014,Petai Baru
1401020015,Logas Hilir
1401021,Singingi Hilir
1401021001,Petai
1401021002,Sungai Buluh
1401021003,Simpang Raya
1401021004,Koto Baru
1401021005,Sumber Jaya
1401021006,Suka Damai
1401021007,Muara Bahan
1401021008,Bukit Raya
1401021009,Beringin Jaya
1401021010,Sukamaju
1401021011,Sungai Paku
1401021012,Tanjung Pauh
1401030,Kuantan Tengah
1401030001,Bandar Alai
1401030002,Pulau Kedundung
1401030003,Pulau Aro
1401030004,Seberang Taluk
1401030005,Pulau Baru
1401030006,Koto Tuo
1401030007,Kopah
1401030008,Jaya
1401030009,Munsalo
1401030015,Beringin Taluk
1401030016,Sawah
1401030017,Pasar Taluk
1401030018,Koto Taluk
1401030019,Simpang Tiga
1401030020,Pulau Godang
1401030021,Koto Kari
1401030022,Pintu Gobang
1401030023,Jake
1401030024,Sitorajo
1401030025,Seberang Teluk Hilir
1401030026,Sungai Jering
1401030027,Titian Modang Kopah
1401030028,Pulau Banjar Kari
1401031,Sentajo Raya
1401031001,Pulau Kopung
1401031002,Kampung Baru Sentajo
1401031003,Koto Sentajo
1401031004,Muaro Sentajo
1401031005,Pulau Komang
1401031006,Beringin Jaya
1401031007,Jalur Patah
1401031008,Teratak Air Hitam
1401031009,Parit Teratak Air Hitam
1401031010,Seberang Teratak Air Hitam
1401031011,Geringging Baru
1401031012,Marsawa
1401031013,Langsat Hulu
1401031014,Muara Langsat
1401031015,Geringging Jaya
1401040,Benai
1401040001,Koto Benai
1401040002,Talontam
1401040003,Banjar Benai
1401040004,Gunung Kesiangan
1401040005,Banjar Lopak
1401040006,Pulau Kalimanting
1401040007,Tanjung
1401040008,Pulau Ingu
1401040009,Simandolak
1401040012,Tebing Tinggi
1401040013,Pulau Lancang
1401040014,Pulau Tongah
1401040015,Ujung Tanjung
1401040016,Siberakun
1401040017,Benai
1401040018,Benai Kecil
1401050,Kuantan Hilir
1401050020,Pulau Kijang
1401050021,Banuaran
1401050022,Koto Tuo
1401050023,Pasar Usang Baserah
1401050024,Pulau Madinah
1401050025,Kampung Tengah
1401050026,Kepala Pulau
1401050035,Kampung Medan
1401050036,Pasar Baru Baserah
1401050037,Simpang Tanah Lapang
1401050038,Kampung Madura
1401050039,Rawang Bonto
1401050040,Dusun Tuo
1401050041,Gunung Melintang
1401050042,Teratak Baru
1401050043,Simpang Pulau Beralo
1401051,Pangean
1401051001,Pembatang
1401051002,Padang Kunik
1401051003,Padang Tanggung
1401051004,Teluk Pauh
1401051005,Tanah Bekali
1401051006,Pulau Deras
1401051007,Pulau Kumpai
1401051008,Pulau Tengah
1401051009,Koto Pangean
1401051010,Sukaping
1401051011,Pulau Rengas
1401051012,Pauh Angit
1401051013,Rawang Binjai
1401051014,Pasar Baru Pangean
1401051015,Pauh Angit Hulu
1401051016,Sako
1401051017,Sungai Langsat
1401052,Logas Tanah Darat
1401052001,Sikijang
1401052002,Teratak Rendah
1401052003,Perhentian Luas
1401052004,Logas
1401052005,Sungai Rambai
1401052006,Rambahan
1401052007,Lubuk Kebun
1401052008,Situgal
1401052009,Hulu Teso
1401052010,Sukaraja
1401052011,Sako Margasari
1401052012,Giri Sako
1401052013,Kuantan Sako
1401052014,Sidodadi
1401052015,Bumi Mulya
1401053,Kuantan Hilir Seberang
1401053001,Tanjung Pisang
1401053002,Pengalian
1401053003,Kasang Limau Sundai
1401053004,Teratak Jering
1401053005,Koto Rajo
1401053006,Danau
1401053007,Lumbok
1401053008,Pelukahan
1401053009,Pulau Baru
1401053010,Tanjung
1401053011,Sungai Serik
1401053012,Rawang Oguang
1401053013,Pulau Kulur
1401053014,Pulau Beralo
1401060,Cerenti
1401060003,Sikakak
1401060004,Pulau Jambu
1401060005,Pulau Bayur
1401060006,Pulau Panjang Cerenti
1401060007,Teluk Pauh
1401060008,Pesikaian
1401060009,Koto Cerenti
1401060010,Koto Peraku
1401060011,Pasar Cerenti
1401060012,Kampung Baru
1401060013,Kompe Berangin
1401060014,Tanjung Medan
1401060015,Kampung Baru Timur
1401061,Inuman
1401061001,Pulau Panjang Hulu
1401061002,Pulau  Panjang Hilir
1401061003,Bedeng Sikuran
1401061004,Banjar Nantigo
1401061005,Pasar Inuman
1401061006,Pulau Sipan
1401061007,Pulau Busuk
1401061008,Koto Inuman
1401061009,Sigaruntang
1401061010,Pulau Busuk Jaya
1401061011,Seberang Pulau Busuk
1401061012,Ketaping Jaya
1401061013,Lebuh Lurus
1401061014,Kampung Baru Koto
1402,Indragiri Hulu
1402010,Peranap
1402010006,Semelinang Tebing
1402010007,Pauh Ranap
1402010010,Baturijal Hulu
1402010011,Baturijal Hilir
1402010012,Peranap
1402010013,Gumanti
1402010014,Semelinang Darat
1402010015,Pandan Wangi
1402010016,Serai Wangi
1402010017,Katipo Pura
1402010018,Setako Raya
1402010019,Baturijal Barat
1402011,Batang Peranap
1402011001,Punti Kayu
1402011002,Pematang
1402011003,Pesajian
1402011004,Selunak
1402011005,Pematang Benteng
1402011006,Suka Maju
1402011007,Sencano Jaya
1402011008,Sungai Aur
1402011009,Peladangan
1402011010,Koto Tuo
1402020,Seberida
1402020026,Bukit Meranti
1402020027,Paya Rumbai
1402020028,Kelesa
1402020030,Beligan
1402020031,Seresam
1402020032,Petala Bumi
1402020033,Titian Resak
1402020034,Sibabat
1402020035,Pangkalan Kasai
1402020036,Buluh Rampai
1402020037,Bandar Padang
1402021,Batang Cenaku
1402021001,Talang Bersemi
1402021002,Talang Mulya
1402021003,Anak Talang
1402021004,Cenaku Kecil
1402021005,Alim
1402021006,Puntianai
1402021007,Pematang Manggis
1402021008,Kerubung Jaya
1402021009,Petaling Jaya
1402021010,Aur Cina
1402021011,Bukit Lingkar
1402021012,Bukit Lipai
1402021014,Kuala Gading
1402021015,Kuala Kilan
1402021016,Sipang
1402021017,Pejangki
1402021018,Lahai Kemuning
1402021019,Kepayang Sari
1402021020,Batu Papan
1402021021,Sanglap
1402022,Batang Gansal
1402022001,Siambul
1402022002,Rantau Langsat
1402022003,Sungai Akar
1402022004,Usul
1402022005,Seberida
1402022006,Talang Lakat
1402022007,Belimbing
1402022008,Ringin
1402022009,Panyaguan
1402022010,Danau Rambai
1402030,Kelayang
1402030015,Pulau Sengkilo
1402030016,Kota Medan
1402030017,Polak Pisang
1402030018,Simpang Kota Medan
1402030019,Tanjung Beludu
1402030020,Pelangko
1402030021,Simpang Kelayang
1402030022,Teluk Sejuah
1402030023,Dusun Tua
1402030024,Bongkal Malang
1402030025,Sungai Banyak Ikan
1402030026,Sungai Pasir Putih
1402030027,Sungai Golang
1402030028,Sungai Kuning Benio
1402030029,Pasir Beringin
1402030030,Bukit Selanjut
1402030031,Dusun Tua Pelang
1402031,Rakit Kulim
1402031001,Kota Baru
1402031002,Rimba Seminai
1402031003,Kuantan Tenang
1402031004,Kelayang
1402031005,Lubuk Sitarak
1402031006,Petonggan
1402031007,Batu Sawar
1402031008,Talang Sungai Parit
1402031009,Talang Selantai
1402031010,Talang Perigi
1402031011,Talang Gedabu
1402031012,Talang Sungai Limau
1402031013,Talang Durian Cacar
1402031014,Talang Tujuh Buah Tangga
1402031015,Bukit Indah
1402031016,Kampung Bunga
1402031017,Talang Pring Jaya
1402031018,Talang Sungai Ekok
1402031019,Talang Suka Maju
1402040,Pasir Penyu
1402040008,Pasir Keranji
1402040009,Air Molek I
1402040010,Candirejo
1402040011,Air Molek Ii
1402040012,Lembah Dusun Gading
1402040013,Petalongan
