8101,Kepulauan Tanimbar
8101040,Tanimbar Selatan
8101040040,Tanimbar Selatan
8101040041,Wer Tamrian
8101040042,Wer Maktian
8101040043,Selaru
8101040050,Tanimbar Utara
8101040051,Yaru
8101040052,Wuar Labobar
8101040053,Nirunmas
8101040054,Kormomolin
8101040055,Molu Maru
8101041,Wer Tamrian
8101041040,Tanimbar Selatan
8101041041,Wer Tamrian
8101041042,Wer Maktian
8101041043,Selaru
8101041050,Tanimbar Utara
8101041051,Yaru
8101041052,Wuar Labobar
8101041053,Nirunmas
8101041054,Kormomolin
8101041055,Molu Maru
8101042,Wer Maktian
8101042040,Tanimbar Selatan
8101042041,Wer Tamrian
8101042042,Wer Maktian
8101042043,Selaru
8101042050,Tanimbar Utara
8101042051,Yaru
8101042052,Wuar Labobar
8101042053,Nirunmas
8101042054,Kormomolin
8101042055,Molu Maru
8101043,Selaru
8101043040,Tanimbar Selatan
8101043041,Wer Tamrian
8101043042,Wer Maktian
8101043043,Selaru
8101043050,Tanimbar Utara
8101043051,Yaru
8101043052,Wuar Labobar
8101043053,Nirunmas
8101043054,Kormomolin
8101043055,Molu Maru
8101050,Tanimbar Utara
8101050040,Tanimbar Selatan
8101050041,Wer Tamrian
8101050042,Wer Maktian
8101050043,Selaru
8101050050,Tanimbar Utara
8101050051,Yaru
8101050052,Wuar Labobar
8101050053,Nirunmas
8101050054,Kormomolin
8101050055,Molu Maru
8101051,Yaru
8101051040,Tanimbar Selatan
8101051041,Wer Tamrian
8101051042,Wer Maktian
8101051043,Selaru
8101051050,Tanimbar Utara
8101051051,Yaru
8101051052,Wuar Labobar
8101051053,Nirunmas
8101051054,Kormomolin
8101051055,Molu Maru
8101052,Wuar Labobar
8101052040,Tanimbar Selatan
8101052041,Wer Tamrian
8101052042,Wer Maktian
8101052043,Selaru
8101052050,Tanimbar Utara
8101052051,Yaru
8101052052,Wuar Labobar
8101052053,Nirunmas
8101052054,Kormomolin
8101052055,Molu Maru
8101053,Nirunmas
8101053040,Tanimbar Selatan
8101053041,Wer Tamrian
8101053042,Wer Maktian
8101053043,Selaru
8101053050,Tanimbar Utara
8101053051,Yaru
8101053052,Wuar Labobar
8101053053,Nirunmas
8101053054,Kormomolin
8101053055,Molu Maru
8101054,Kormomolin
8101054040,Tanimbar Selatan
8101054041,Wer Tamrian
8101054042,Wer Maktian
8101054043,Selaru
8101054050,Tanimbar Utara
8101054051,Yaru
8101054052,Wuar Labobar
8101054053,Nirunmas
8101054054,Kormomolin
8101054055,Molu Maru
8101055,Molu Maru
8101055040,Tanimbar Selatan
8101055041,Wer Tamrian
8101055042,Wer Maktian
8101055043,Selaru
8101055050,Tanimbar Utara
8101055051,Yaru
8101055052,Wuar Labobar
8101055053,Nirunmas
8101055054,Kormomolin
8101055055,Molu Maru
8102,Maluku Tenggara
8102010,Kei Kecil
8102010010,Kei Kecil
8102010012,Kei Kecil Barat
8102010013,Kei Kecil Timur
8102010014,Hoat Sorbay
8102010015,Manyeuw
8102010016,Kei Kecil Timur Selatan
8102010020,Kei Besar
8102010021,Kei Besar Utara Timur
8102010022,Kei Besar Selatan
8102010023,Kei Besar Utara Barat
8102010024,Kei Besar Selatan Barat
8102012,Kei Kecil Barat
8102012010,Kei Kecil
8102012012,Kei Kecil Barat
8102012013,Kei Kecil Timur
8102012014,Hoat Sorbay
8102012015,Manyeuw
8102012016,Kei Kecil Timur Selatan
8102012020,Kei Besar
8102012021,Kei Besar Utara Timur
8102012022,Kei Besar Selatan
8102012023,Kei Besar Utara Barat
8102012024,Kei Besar Selatan Barat
8102013,Kei Kecil Timur
8102013010,Kei Kecil
8102013012,Kei Kecil Barat
8102013013,Kei Kecil Timur
8102013014,Hoat Sorbay
8102013015,Manyeuw
8102013016,Kei Kecil Timur Selatan
8102013020,Kei Besar
8102013021,Kei Besar Utara Timur
8102013022,Kei Besar Selatan
8102013023,Kei Besar Utara Barat
8102013024,Kei Besar Selatan Barat
8102014,Hoat Sorbay
8102014010,Kei Kecil
8102014012,Kei Kecil Barat
8102014013,Kei Kecil Timur
8102014014,Hoat Sorbay
8102014015,Manyeuw
8102014016,Kei Kecil Timur Selatan
8102014020,Kei Besar
8102014021,Kei Besar Utara Timur
8102014022,Kei Besar Selatan
8102014023,Kei Besar Utara Barat
8102014024,Kei Besar Selatan Barat
8102015,Manyeuw
8102015010,Kei Kecil
8102015012,Kei Kecil Barat
8102015013,Kei Kecil Timur
8102015014,Hoat Sorbay
8102015015,Manyeuw
8102015016,Kei Kecil Timur Selatan
8102015020,Kei Besar
8102015021,Kei Besar Utara Timur
8102015022,Kei Besar Selatan
8102015023,Kei Besar Utara Barat
8102015024,Kei Besar Selatan Barat
8102016,Kei Kecil Timur Selatan
8102016010,Kei Kecil
8102016012,Kei Kecil Barat
8102016013,Kei Kecil Timur
8102016014,Hoat Sorbay
8102016015,Manyeuw
8102016016,Kei Kecil Timur Selatan
8102016020,Kei Besar
8102016021,Kei Besar Utara Timur
8102016022,Kei Besar Selatan
8102016023,Kei Besar Utara Barat
8102016024,Kei Besar Selatan Barat
8102020,Kei Besar
8102020010,Kei Kecil
8102020012,Kei Kecil Barat
8102020013,Kei Kecil Timur
8102020014,Hoat Sorbay
8102020015,Manyeuw
8102020016,Kei Kecil Timur Selatan
8102020020,Kei Besar
8102020021,Kei Besar Utara Timur
8102020022,Kei Besar Selatan
8102020023,Kei Besar Utara Barat
8102020024,Kei Besar Selatan Barat
8102021,Kei Besar Utara Timur
8102021010,Kei Kecil
8102021012,Kei Kecil Barat
8102021013,Kei Kecil Timur
8102021014,Hoat Sorbay
8102021015,Manyeuw
8102021016,Kei Kecil Timur Selatan
8102021020,Kei Besar
8102021021,Kei Besar Utara Timur
8102021022,Kei Besar Selatan
8102021023,Kei Besar Utara Barat
8102021024,Kei Besar Selatan Barat
8102022,Kei Besar Selatan
8102022010,Kei Kecil
8102022012,Kei Kecil Barat
8102022013,Kei Kecil Timur
8102022014,Hoat Sorbay
8102022015,Manyeuw
8102022016,Kei Kecil Timur Selatan
8102022020,Kei Besar
8102022021,Kei Besar Utara Timur
8102022022,Kei Besar Selatan
8102022023,Kei Besar Utara Barat
8102022024,Kei Besar Selatan Barat
8102023,Kei Besar Utara Barat
8102023010,Kei Kecil
8102023012,Kei Kecil Barat
8102023013,Kei Kecil Timur
8102023014,Hoat Sorbay
8102023015,Manyeuw
8102023016,Kei Kecil Timur Selatan
8102023020,Kei Besar
8102023021,Kei Besar Utara Timur
8102023022,Kei Besar Selatan
8102023023,Kei Besar Utara Barat
8102023024,Kei Besar Selatan Barat
8102024,Kei Besar Selatan Barat
8102024010,Kei Kecil
8102024012,Kei Kecil Barat
8102024013,Kei Kecil Timur
8102024014,Hoat Sorbay
8102024015,Manyeuw
8102024016,Kei Kecil Timur Selatan
8102024020,Kei Besar
8102024021,Kei Besar Utara Timur
8102024022,Kei Besar Selatan
8102024023,Kei Besar Utara Barat
8102024024,Kei Besar Selatan Barat
8103,Maluku Tengah
8103010,Banda
8103010010,Banda
8103010040,Tehoru
8103010041,Telutih
8103010050,Amahai
8103010051,Kota Masohi
8103010052,Teluk Elpaputih
8103010060,Teon Nila Serua
