5301,Sumba Barat
5301021,Lamboya
5301021005,Welibo
5301021006,Patiala Bawa
5301021007,Laboya Bawa
5301021008,Watu Karere
5301021009,Kabu Karudi
5301021010,Laboya Dete
5301021011,Sodana
5301021012,Rajaka
5301021013,Ringu Rara
5301021014,Bodo Hula
5301021015,Pala Moko
5301022,Wanokaka
5301022001,Hoba Wawi
5301022002,Rua
5301022003,Pahola
5301022004,Wai Hura
5301022005,Bali Loku
5301022006,Hupu Mada
5301022007,Katiku Loku
5301022008,Tara Manu
5301022009,Prai Bakul
5301022010,Mamodu
5301022011,Rewa Rara
5301022012,Ana Wolu
5301022013,Wei Mangoma
5301022014,Pari Rara
5301023,Laboya Barat
5301023001,Wetana
5301023002,Gaura
5301023003,Patiala Dete
5301023004,Harona Kala
5301050,Loli
5301050001,Dede Kadu
5301050002,Wee Karou
5301050003,Soba Wawi
5301050004,Ubu Pede
5301050005,Bera Dolu
5301050006,Doka Kaka
5301050007,Tana Rara
5301050008,Bali Ledo
5301050009,Loda Pare
5301050010,Wee Dabo
5301050011,Dira Tana
5301050012,Ubu Raya
5301050013,Tema Tana
5301050014,Manola
5301060,Kota Waikabubak
5301060002,Wailiang
5301060003,Maliti
5301060004,Komerda
5301060005,Kampung Baru
5301060006,Kampung Sawah
5301060007,Kodaka
5301060008,Lapale
5301060009,Tebara
5301060010,Kalembu Kuni
5301060011,Soba Rade
5301060012,Pada Eweta
5301060013,Modu Waimaringu
5301060014,Puu Mawo
5301072,Tana Righu
5301072001,Loko Ry
5301072002,Lolo Wano
5301072003,Ngadu Pada
5301072004,Malata
5301072005,Lingu Lango
5301072006,Manu Kuku
5301072007,Wee Patola
5301072008,Kareka Nduku
5301072009,Wanokaza
5301072010,Bondo Tera
5301072011,Zala Kadu
5301072012,Lolo Tana
5301072013,Kareka Nduku Utara
5301072014,Kareka Nduku Selatan
5301072015,Manu Mada
5301072016,Elu Loda
5301072017,Kalebu Ana Kaka
5301072018,Tarona
5302,Sumba Timur
5302010,Lewa
5302010009,Kondamara
5302010010,Lewapaku
5302010011,Tanarara
5302010014,Kambata Wundut
5302010015,Rakawatu
5302010017,Kambu Hapang
5302010018,Matawai Pawali
5302010019,Bidi Hunga
5302011,Nggaha Oriangu
5302011005,Pulu Panjang
5302011006,Makamenggit
5302011007,Prai Karang
5302011008,Prai Paha
5302011009,Prai Hambili
5302011010,Tandula Jangga
5302011011,Tanatuku
5302011013,Ngadu Langgi
5302012,Lewa Tidahu
5302012001,Watumbelar
5302012002,Umamanu
5302012003,Kangeli
5302012004,Lai Hawu
5302012005,Mondu Lambi
5302012006,Bidi Praing
5302013,Katala Hamu Lingu
5302013001,Prai Bakul
5302013002,Lai Lara
5302013003,Kombapari
5302013004,Mandahu
5302013005,Matawai Amahu
5302020,Tabundung
5302020001,Tarimbang
5302020002,Tapil
5302020003,Billa
5302020004,Praing Kareha
5302020010,Waikanabu
5302020011,Karita
5302020013,Wudi Pandak
5302020014,Pindu Hurani
5302020015,Kuki Talu
5302020016,Bangga Watu
5302021,Pinupahar
5302021001,Wahang
5302021002,Tawui
5302021003,Lailunggi
5302021004,Wangga Bewa
5302021005,Ramuk
5302021006,Maha Niwa
5302030,Paberiwai
5302030010,Kananggar
5302030011,Karera Jangga
5302030018,Mehang Mata
5302030020,Prai Mbana
5302030021,Pabera Manera
5302030025,Winu Muru
5302030026,Lai Taku
5302031,Karera
5302031001,Prai Salura
5302031002,Praimadita
5302031003,Nggongi
5302031004,Tandula Jangga
5302031005,Nangga
5302031010,Jangga Mangu
5302031012,Ananjaki
5302032,Matawai La Pawu
5302032001,Karipi
5302032002,Wanggameti
5302032003,Katikuwai
5302032004,Katikutana
5302032005,Prai Bokul
5302032006,Katiku Luku
5302033,Kahaungu Eti
5302033001,Mau Ramba
5302033002,Kambata Bundung
5302033003,Kamanggih
5302033004,Kataka
5302033005,Matawai Maringu
5302033006,Matawai Katingga
5302033007,Kotak Kawau
5302033008,Lai Mbonga
5302033009,Meo Rumba
5302034,Mahu
5302034001,Patamawai
5302034002,La Hiru
5302034003,Wairara
5302034004,Prai Kalala
5302034005,Lulundilu
5302034006,Haray
5302035,Ngadu Ngala
5302035001,Prai Witu
5302035002,Kakaha
5302035003,Hamba Wutang
5302035004,Kabanda
5302035005,Prau Raming
5302040,Pahunga Lodu
5302040010,Kuruwaki
5302040011,Pamburu
5302040012,Kaliuda
5302040013,Tanamanang
5302040014,Tamma
5302040015,Lambakara
5302040016,Mburukulu
5302040017,Palanggai
5302041,Wula Waijelu
5302041002,Lainjanji
5302041003,La Tena
5302041004,Lai Pandak
5302041005,Lumbu Manggit
5302041006,Paranda
5302041007,Hadakamali
5302041008,W U L A
5302051,Rindi
5302051001,Tamburi
5302051002,Lai Lanjang
5302051003,Hanggaroru
5302051004,Kabaru
5302051005,Heikatapu
5302051006,Tanaraing
5302051007,Rindi
5302051008,Kayuri
5302052,Umalulu
5302052003,Lairuru
5302052004,Watu Puda
5302052005,Umalulu
5302052013,Lumbukore
5302052014,Watu Hadang
5302052015,Mutunggeding
5302052016,Matawai Atu
5302052017,Patawang
5302052018,Wanga
5302052019,Ngaru Kanoru
5302060,Pandawai
5302060005,Kambata Tana
5302060007,Mau Bokul
5302060009,Kadumbul
5302060010,Palakahembi
5302060011,Watumbaka
5302060012,Kawangu
5302060015,Laindeha
5302061,Kambata Mapambuhang
5302061001,Waimbidi
5302061002,Luku Wingir
5302061003,Marada Mundi
5302061004,Maidang
5302061005,Lai Meta
5302061006,Mahu Bokul
5302070,Kota Waingapu
5302070008,Kamalaputi
5302070009,Matawai
5302070010,Hambala
5302070011,Kambajawa
5302070012,Mbatakapidu
5302070013,Pambotanjara
5302070014,Luku Kamaru
5302071,Kambera
5302071001,Kiritana
